url,Picture URL,Brand,Product Name,Model,Model Name,Price in India,Total Ratings,1 Stars,2 Stars,3 Stars,4 Stars,5 Stars,Display Size,Screen Type,Resolution Standard,No of USB Port,No of HDMI Port,Smart TV,Color,Speaker Output RMS,Number of Speakers,Resolution (pixels),Power Consumption,Analog Audio Input,Width x Height x Depth (without stand),Built In Wi-Fi,Weight (without stand),Width x Height x Depth (with stand),Refresh Rate (Hz),Launch Year,Weight (with stand),Curve TV,Aspect Ratio,Contrast Ratio,Touch Remote,RF Connectivity Input,3D,Component In (RGB Cable),View Angle,Sound Technology,Ethernet (RJ45),Speaker Type,RF Capable,Headphone Jack,Supported Video Formats,Operating System,Series,Brightness,Surround Sound,other_info
https://gadgets.ndtv.com/vu-43-inch-led-ultra-hd-4k-tv-pixelight-43-uh-price-in-india-92067,https://i.gadgets360cdn.com/products/large/43-UH-416x272-1587367203.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Vu,"Vu 43 Inches Ultra HD (4K) LED Smart TV (Pixelight 43-UH, Black)",43 Inch LED Ultra HD (4K) TV (Pixelight 43-UH),43-UH,"₹ 22,999",18,11,6,6,28,50,43 inch,LED,4K,2,3,Yes,Black,20W,2,3840x2160,"110W, 0.5W (Standby)",Yes,970mm x 573mm x 71mm,Yes,7.9kg,970mm x 608mm x 213mm,60,2019,8.3kg,No,16:09,1000000:1 (Static) 1000000:1 (Dynamic),No,,No,,178 Degree,Dolby Digital and DTS True Sound,1,Box Speaker,Yes,Yes,"MPEG1, MPEG2, MPEG4, H.263, H.264, H.265, AVS, MVC, VP8, VP9",Linux,Pixelight,450 nits,"DTS Truebass, DTS TruSurround, DTS Dialog Clarity","{'Wi-Fi Type': '802.11b,g,n', 'Supported Audio Formats': 'MP3, PCM, AC3, AAC, COOK, MP2', 'Picture Engine': 'Hi End Processor', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Wall Mount and Table Top Stand', 'Screen Mirroring': 'Yes', 'Processor': 'Dual Core', 'Battery Type': 'AAA', 'Number of Cores': 'dual-core', 'Supported App - Hotstar': 'No', 'Storage Capacity': '4GB', 'Audio Out': 'Optical, ARC, Headphone out', 'RAM': '1GB', 'Picture in Picture (PIP)': 'No', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Dual Core', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/cloudwalker-43-inch-led-full-hd-tv-43sf04x-9575,https://i.gadgets360cdn.com/products/televisions/large/1548153367_832_cloudwalker_43-inch-led-full-hd-tv-43sf04x.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,CloudWalker,CloudWalker Cloud TV 109cm (43 inch) Full HD LED Smart TV(43SF04X),43 Inch LED Full HD TV (43SF04X),43SF04X,"₹ 19,499",22,9,0,9,55,27,43 inch,LED,Full-HD,2,3,Yes,Black,20 W,2,1920x1080,"75 W, 0.5 W (Standby)",Yes,970 mm x 570 mm x 80 mm,Yes,7.4 Kg,970 mm x 620 mm x 215 mm,60,2018,7.5 Kg,No,16:09,3000:01:00 (Static) (Static).3000:1 (Typical) (Dynamic),No,Yes,No,Yes,178 Degree,In-built Boom-Box Speakers,1,Box Speakers,Yes,Yes,".avi (MJPEG), .avi (Xvid,MPEG-2,MPEG-4,H.264), .mp4 (MPEG-2,MPEG-4,H.264), .ts/.trp (MPEG-2,H.264), .mkv/.mov (MPEG-4,H.264), .mpg (MPEG-1,MPEG-2), .dat (MPEG-1), .vob (MPEG-2), .rm/.rmvb (RV,RV,RV10)",Android,Cloud TV,300 nits,Yes,"{'Supported Audio Formats': 'MP3, M4A, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Processor': 'Quad-Core ARM Cortex Processor', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'PC D-sub': 'Yes', 'RAM': '1GB', 'Picture in Picture (PIP)': 'No', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali-450'}"
https://gadgets.ndtv.com/motorola-55-inch-led-ultra-hd-4k-tv-55sauhdm-price-in-india-91812,https://i.gadgets360cdn.com/products/large/motorola-65sauhdm-original-imafm59fztjjshhm-416x297-1584957753.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Motorola,"Motorola 55 Inches Ultra HD (4K) LED Smart TV (55SAUHDM, Black)",55 Inch LED Ultra HD (4K) TV (55SAUHDM),55SAUHDM,"₹ 39,999",23,9,4,17,13,57,55 inch,LED,4K,2,3,Yes,Black,30W,2,3840x2160,"150W, 0.5W (Standby)",Yes,1226.7mm x 747.0mm x 92mm,Yes,11.1Kg,1226.7mm x 776.3mm x 225.0mm,60,2019,11.5Kg,No,16:09,1300:1 (Static),No,1,No,,178 Degree,"Dolby Audio, DTS Trusurround",1,Box,No,No,,Android,,400 nits,Yes,"{'Wi-Fi Type': '2.4GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top, Wall-mount', 'Screen Mirroring': 'Yes', 'Processor': 'CA53 Quad core, 1GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'No', 'Storage Capacity': '16GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '2.25GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali450 Quad core', 'App Store Type': 'Google App Store'}"
https://gadgets.ndtv.com/motorola-50-inch-led-ultra-hd-4k-tv-50sauhdm-price-in-india-91811,https://i.gadgets360cdn.com/products/large/motorola-65sauhdm-original-imafm59fztjjshhm-416x297-1584956541.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Motorola,"Motorola 50 Inches Ultra HD (4K) LED Smart TV (50SAUHDM, Black)",50 Inch LED Ultra HD (4K) TV (50SAUHDM),50SAUHDM,"₹ 34,999","1,094",12,4,10,22,53,50 inch,LED,4K,2,3,Yes,Black,30W,2,3840x2160,"120W, 0.5W (Standby)",Yes,1112.5mm x 681.2mm x 92mm,Yes,9.8Kg,1112.5mm x 711.2mm x 225.0mm,60,2019,10.2Kg,No,16:09,4000:1 (Static),No,1,No,,178 Degree,"Dolby Audio, DTS Trusurround",1,Box,No,No,,Android,,280 nits,Yes,"{'Wi-Fi Type': '2.4GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top, Wall-mount', 'Screen Mirroring': 'Yes', 'Processor': 'CA53 Quad core, 1GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'No', 'Storage Capacity': '16GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '2.25GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali450 Quad core', 'App Store Type': 'Google App Store'}"
https://gadgets.ndtv.com/marq-by-flipkart-65-inch-led-ultra-hd-4k-tv-65sauhd-price-in-india-91808,https://i.gadgets360cdn.com/products/large/marq-by-flipkart-65sauhd-original-imafm59fn624etpf-416x267-1584786926.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MarQ by Flipkart,"MarQ by Flipkart 65 Inches Ultra HD (4K) LED Smart TV (65SAUHD, Grey)",65 Inch LED Ultra HD (4K) TV (65SAUHD),65SAUHD,"₹ 64,999",91,7,2,5,21,65,65 inch,LED,4K,2,3,Yes,Grey,20W,2,3840x2160,"230 W, 0.5 W (Standby",Yes,1454.7mm x 837.1mm x 104.4mm,Yes,21.5kg,1454.7mm x 892.4mm x 281.7mm,60,2018,22kg,No,16:09,1200:01:00 (Static),No,,No,,176 Degree,Dolby Digital with Tru-Surround Sound,1,Box Speaker,No,,"MPG, AVI, TS, MOV, MKV, DAT, MP4, VOB, RM, RMVB",Android,,550 nits,Yes,"{'Wi-Fi Type': '2.4 GHz&5GHz | IEEE 802.11 a/b/g/n/ac', 'Supported Audio Formats': 'MP3, WMA, M4A, AAC, MP2, PCM, MPEG', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'No', 'Digital Audio Output': 'Yes', 'Stand Type': 'Wall Mount and Desktop Stand', 'Screen Mirroring': 'Yes', 'Processor': 'Quad Core', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'No', 'Storage Capacity': '16GB', 'PC D-sub': 'No', 'RAM': '2.5GB', 'Picture in Picture (PIP)': 'No', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'App Store Type': 'Google Play', 'NFC Support': 'No', 'Other Power Features': 'Power off/Shut down'}"
https://gadgets.ndtv.com/marq-by-flipkart-65-inch-led-ultra-hd-4k-tv-dolby-65hsuhd-price-in-india-91870,https://i.gadgets360cdn.com/products/large/marq-by-flipkart-65hsuhd-original-imafdb583xkaq3av-416x267-1585651080.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,MarQ by Flipkart,"MarQ by Flipkart 65 Inches Ultra HD (4K) LED Smart TV (Dolby 65HSUHD, Black)",65 Inch LED Ultra HD (4K) TV (Dolby 65HSUHD),65HSUHD,"₹ 64,999","1,001",5,3,8,24,61,65 inch,LED,4K,2,3,Yes,Black,30W,2,3840x2160,"165W, 0.5W (Standby)",Yes,1460mm x 847mm x 76mm,Yes,19.6kg,1460mm x 916mm x 311mm,60,2018,20.2kg,No,16:09,4000:01:00 (Static),No,1,No,No,176 Degree,Dolby Digital with Surround Sound,1,Box Speaker,No,,"MPG, AVI, TS, MOV, MKV, DAT, MP4, VOB, RM, RMVB",Android,,350 nits,Yes,"{'Supported Audio Formats': 'MP3, WMA, M4A, AAC, MP2, PCM, MPEG', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Stand Type': 'Wall Mount and Desktop Stand', 'Screen Mirroring': 'Yes', 'Battery Type': 'AAA', 'Number of Cores': 'dual-core', 'Supported App - Hotstar': 'No', 'PC Audio In': 'No', 'Storage Capacity': '4GB', 'PC D-sub': 'No', 'RAM': '2GB', 'Composite In (Audio Video Cable)': 'No', 'Picture in Picture (PIP)': 'No', 'Smart Remote': 'No', 'Digital Noise Filter': 'Yes', 'App Store Type': 'Vewd', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/motorola-75-inch-led-ultra-hd-4k-tv-75sauhdm-price-in-india-91825,https://i.gadgets360cdn.com/products/large/motorola-65sauhdm-original-imafm59fztjjshhm-416x297-1585046699.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Motorola,"Motorola 75 Inches Ultra HD (4K) LED Smart TV (75SAUHDM, Black)",75 Inch LED Ultra HD (4K) TV (75SAUHDM),75SAUHDM,"₹ 119,999",15,40,0,0,0,60,75 inch,LED,4K,2,3,Yes,Black,30W,2,3840x2160,"290W, 0.5W (Standby)",Yes,1677.8mm x 961mm x 93.9mm,Yes,35.1Kg,1677.8mm x 1019.9mm x 335mm,60,2019,35.9Kg,No,16:9,1100:1 (Static),No,1,No,,178 Degree,"Dolby Audio, DTS Trusurround",1,Box,No,No,,Android,,450 nits,Yes,"{'Wi-Fi Type': '2.4GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Processor': 'CA53 Quad Core, 1GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'No', 'Storage Capacity': '16GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '2.25GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali450 Quad Core', 'App Store Type': 'Google App Store'}"
https://gadgets.ndtv.com/nokia-43-inch-ultra-hd-tv-4k-price-in-india-94096,https://i.gadgets360cdn.com/products/large/nokia-smart-tv-43-db-1200x675-1591247626.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Nokia,"Nokia 43 Inches Ultra HD (4K) LED Smart Android TV (43CAUHDN, Black)",43 Inch Ultra HD TV (4K),43CAUHDN,"₹ 31,999","1,066",9,3,7,23,58,43 inch,LED,4K,2,3,Yes,Black,24 W,2,,"120 W, 0.5 W (Standby)",Yes,962.5x587.5x99.1mm,Yes,9.3,,60,2020,9.4,No,16:9,1100:1 (Static),No,Yes,No,,178 Degree,"Sound by JBL, Dolby Audio, DTS Trusurround",1,Box,No,No,"MPG, AVI, TS, MOV, MKV, DAT, MP4, VOB, RM, RMVB",Android Based,,300 nits,DTS Trusurround,"{'Supported Audio Formats': 'MP3, WMA, M4A, AAC, MP2, PCM, MPEG', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Ribbon Pedestal', 'Screen Mirroring': 'Yes', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '16GB', 'RAM': '2.25GB', 'Smart Remote': 'No', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali 450', 'Launched': '4th June 2020', 'App Store Type': 'Google Play Store', 'NFC Support': 'No', 'Picture And Picture (PAP)': 'No', 'Remote Charger': 'No'}"
https://gadgets.ndtv.com/blaupunkt-55-inch-led-ultra-hd-tv-bla55au680-9972,https://i.gadgets360cdn.com/products/televisions/large/1548153766_832_blaupunkt_55-inch-led-ultra-hd-tv-bla55au680.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Blaupunkt,Blaupunkt 55 Inches Ultra HD LED Smart TV (BLA55AU680),55 Inch LED Ultra HD TV (BLA55AU680),BLA55AU680,"₹ 33,999",685,11,4,4,19,63,55 inch,LED,Ultra-HD,2,3,Yes,Black,60 W,4,3840x2160,"115 W, 0.5 W (Standby)",Yes,1245 mm x 790 mm x 100 mm,Yes,13.8 kg,1245 mm x 848 mm x 100 mm,60,2018,14.1 kg,No,16:09,6500 : 1 (Static),No,Yes,No,,178 Degree,Surround Sound,1,In-built Soundbar,Yes,Yes,"MPEG-2 MP at ML, MPEG-2 MP at HL, H.264",Android,,400 cd/m,Yes,"{'Wi-Fi Type': '802.11b/g/n, 2.4 GHz', 'Supported Audio Formats': 'MP3, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex-A53 Quad Core 1.5 GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '1GB', 'Digital Noise Filter': 'No', 'Graphic Processor': 'Mali-450MP Penta Core 750 MHz', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/sansui-40-inch-led-full-hd-tv-pro-view-40vaofhds-40nvaofhds-price-in-india-91902,https://gadgets.ndtv.com/static/icons/tv-icon.png?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Sansui,"Sansui 40 Inches Full HD LED Smart TV (Pro View 40VAOFHDS / 40NVAOFHDS, Black)",40 Inch LED Full HD TV (Pro View 40VAOFHDS / 40NVAOFHDS),40VAOFHDS / 40NVAOFHDS,"₹ 16,499","1,015",5,2,7,26,60,40 inch,LED,,2,2,Yes,Black,20W,2,1920x1080,"85W, 0.5W (Standby)",Yes,915mm x 540mm x 95mm,Yes,6.34kg,915mm x 590mm x 230mm,60,2019,6.4kg,No,16:09,3000:1 (Static),No,Yes,No,,178 Degree,Immersive High Quality Sound,1,Box,No,Yes,,Android Based,Pro View,320 nits,Yes,"{'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top', 'Screen Mirroring': 'Yes', 'Processor': 'Quad Core', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'No', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '1GB', 'Smart Remote': 'No', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Penta Core Mali-450', 'Picture And Picture (PAP)': 'No'}"
https://gadgets.ndtv.com/motorola-43-inch-full-hd-tv-price-in-india-91225,https://i.gadgets360cdn.com/products/large/motorola-43-inch-tv-1065x800-1571741963.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Motorola,"Motorola 43 Inches Full HD TV (43SAFHDM, Black)",43 Inch Full HD TV,43SAFHDM,"₹ 24,999","1,211",12,5,9,22,52,43 inch,LED,Full-HD,2,2,Yes,Black,20W,2,,"74 W, 0.5 W (Standby)",Yes,958.2 x 578.6 x 90.5,Yes,6.85,958.2 x 608.7 x 190.0,60,2019,7.07,No,16:09,1200:1,No,1,No,,178 degrees,Dolby Audio,1,Box,No,No,,Android,,350,Yes,"{'Wi-Fi Type': '2.4GHz', 'Picture Engine': 'No', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top, Wall-mount', 'Screen Mirroring': 'Yes', 'Processor': 'ARM CA53', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'RAM': '1GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali470MP3', 'Launched': 'September 2019', 'App Store Type': 'Google App Store'}"
https://gadgets.ndtv.com/blaupunkt-32-inch-led-hd-ready-tv-bla32as460-9966,https://i.gadgets360cdn.com/products/televisions/large/1548153758_832_blaupunkt_32-inch-led-hd-ready-tv-bla32as460.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Blaupunkt,Blaupunkt 32 Inches HD Ready LED Smart TV (BLA32AS460),32 Inch LED HD Ready TV (BLA32AS460),BLA32AS460,"₹ 14,999",962,9,2,4,19,65,32 inch,LED,HD-Ready,2,3,Yes,Black,30 W,2,1366x768,"50 W, 0.5 W (Standby)",Yes,739 mm x 440 mm x 65 mm,Yes,3.9 kg,739 mm x 470 mm x 65 mm,60,2018,4.1 kg,No,16:09,4000:1 (Static),No,Yes,No,,178 Degree,Surround Sound,1,Flat Panel,Yes,Yes,"PAL, MPEG-2, MPEG-4, H.264",Android,,250 cd/m,Yes,"{'Wi-Fi Type': '802.11b/g/n, 2.4 GHz', 'Supported Audio Formats': 'MP3, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex-A53 Quad Core 1.5 GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'Yes', 'PC D-sub': 'No', 'RAM': '1GB', 'Digital Noise Filter': 'No', 'Graphic Processor': 'Mali-450MP Penta Core 750 MHz', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/intex-32-inch-led-hd-ready-tv-avoir-32smart-splash-plus-9958,https://i.gadgets360cdn.com/products/televisions/large/1548153750_832_intex_32-inch-led-hd-ready-tv-avoir-32smart-splash-plus.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Intex,"Intex 32 Inches HD Ready LED Smart TV (AVOIR 32SMART SPLASH PLUS, Black)",32 Inch LED HD Ready TV (AVOIR 32SMART SPLASH PLUS),AVOIR 32SMART SPLASH PLUS,"₹ 9,999",796,7,4,9,31,50,32 inch,LED,HD-Ready,2,2,Yes,Black,20 W,2,1366x768,"55 W, 0.45 W (Standby)",Yes,,Yes,4.53 kg,2.0 cm x 3.8 cm x 19.5 cm,60,2017,4.6 kg,No,"4:3, 16:9, Auto, Just Scan, Zoom1, Zoom2",Mega Static,No,1 Bottom,No,2 Composite,178 deg,Stereo,1,,Yes,Yes,"AVI, MP4, MPEG, DAT,VOB, RM,RMVB",Android,,250 nits,Yes,"{'Wi-Fi Type': 'support 802.11 b/g/n', 'Supported Audio Formats': 'Audio Codec: AC3 Dolby Digital, EAC3, HE-AAC, AAC, MP2, MP3, PCM, DTS, DTS-HD, DTS Express, WMA, apt-X', 'Supported App - Youtube': 'Yes', 'Digital Audio Output': 'No', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Dual Core', 'Battery Type': 'AAA', 'Number of Cores': 'dual-core', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'Yes', 'PC D-sub': 'Yes', 'RAM': '1GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Quad Core', 'NFC Support': 'No', 'Picture And Picture (PAP)': 'No'}"
https://gadgets.ndtv.com/motorola-32-inch-hd-tv-price-in-india-91227,https://i.gadgets360cdn.com/products/large/motorola-32-inch-tv-1070x800-1571744830.jpeg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Motorola,"Motorola 32 Inches HD TV (32SAFHDM, Black)",32 Inch HD TV,32SAFHDM,"₹ 14,499",53,8,2,2,26,62,32 inch,LED,HD-Ready,2,2,Yes,Black,20W,2,,"60 W, 0.5 W (Standby)",Yes,720.4 x 447.6 x 88.06,Yes,3.85,720.4 x 474.51 x 182.0,60,2019,4,No,16:09,1200:1,No,1,No,,178 degrees,Dolby Audio,1,Box,No,No,,Android,,300,Yes,"{'Wi-Fi Type': '2.4GHz', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Digital Audio Output': 'Yes', 'Operating System Present': 'Yes', 'Stand Type': 'Table Top, Wall-mount', 'Screen Mirroring': 'Yes', 'Processor': 'ARM CA53', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'RAM': '1GB', 'Smart Remote': 'Yes', 'Digital Noise Filter': 'Yes', 'Graphic Processor': 'Mali470MP3', 'Launched': 'September 2019', 'App Store Type': 'Google App Store', 'Picture And Picture (PAP)': 'No'}"
https://gadgets.ndtv.com/blaupunkt-49-inch-led-ultra-hd-tv-bla49au680-9970,https://i.gadgets360cdn.com/products/televisions/large/1548153764_832_blaupunkt_49-inch-led-ultra-hd-tv-bla49au680.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Blaupunkt,Blaupunkt 49 Inches Ultra HD LED Smart TV (BLA49AU680),49 Inch LED Ultra HD TV (BLA49AU680),BLA49AU680,"₹ 28,999",48,6,2,2,15,75,49 inch,LED,Ultra-HD,2,3,Yes,Black,60 W,4,3840x2160,"105 W, 0.5 W (Standby)",Yes,1110 mm x 713 mm x 95 mm,Yes,10.8 kg,1110 mm x 770 mm x 95 mm,60,2018,11 kg,No,16:09,6500 : 1 (Static),No,Yes,No,,178 Degree,Surround Sound,1,In-built Soundbar,Yes,Yes,"MPEG-2 MP at ML, MPEG-2 MP at HL, H.264",Android,,350 cd/m,Yes,"{'Wi-Fi Type': '802.11b/g/n, 2.4 GHz', 'Supported Audio Formats': 'MP3, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex-A53 Quad Core 1.5 GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '1GB', 'Digital Noise Filter': 'No', 'Graphic Processor': 'Mali-450MP Penta Core 750 MHz', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/blaupunkt-50-inch-led-full-hd-tv-bla50as570-9971,https://i.gadgets360cdn.com/products/televisions/large/1548153765_832_blaupunkt_50-inch-led-full-hd-tv-bla50as570.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Blaupunkt,Blaupunkt 50 Inches Full HD LED Smart TV (BLA50AS570),50 Inch LED Full HD TV (BLA50AS570),BLA50AS570,"₹ 28,999",10,10,0,0,20,70,50 inch,LED,Full-HD,2,3,Yes,Black,30 W,2,1920x1080,"105 W, 0.5 W (Standby)",Yes,1140 mm x 660 mm x 75 mm,Yes,9.4 kg,1140 mm x 715 mm x 75 mm,60,2018,9.65 kg,No,16:09,4000:1 (Static),No,Yes,No,,178 Degree,Surround Sound,1,Box Speakers Plus Detachable Soundbar,Yes,Yes,"MPEG-1-4, XVID",Android,,300 cd/m,Yes,"{'Wi-Fi Type': '802.11b/g/n, 2.4 GHz', 'Supported Audio Formats': 'MP3, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex-A53 Quad Core 1.5 GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '1GB', 'Digital Noise Filter': 'No', 'Graphic Processor': 'Mali-450MP Penta Core 750 MHz', 'NFC Support': 'No'}"
https://gadgets.ndtv.com/blaupunkt-43-inch-led-ultra-hd-tv-bla43au680-9969,https://i.gadgets360cdn.com/products/televisions/large/1548153762_832_blaupunkt_43-inch-led-ultra-hd-tv-bla43au680.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,Blaupunkt,Blaupunkt 43 Inches Ultra HD LED Smart TV (BLA43AU680),43 Inch LED Ultra HD TV (BLA43AU680),BLA43AU680,"₹ 27,999",2,100,0,0,0,0,43 inch,LED,Ultra-HD,2,3,Yes,Black,60 W,4,3840x2160,"85 W, 0.5 W (Standby)",Yes,970 mm x 635 mm x 90 mm,Yes,9 kg,970 mm x 681 mm x 90 mm,60,2018,9.2 kg,No,16:09,6500 : 1 (Static),No,Yes,No,,178 Degree,Surround Sound,1,In-built Soundbar,Yes,Yes,"MPEG-2 MP at ML, MPEG-2 MP at HL, H.264",Android,,350 cd/m,Yes,"{'Wi-Fi Type': '802.11b/g/n, 2.4 GHz', 'Supported Audio Formats': 'MP3, WMA, AAC', 'Supported App - Youtube': 'Yes', 'Supported App - Netflix': 'Yes', 'Operating System Present': 'Yes', 'Screen Mirroring': 'Yes', 'Processor': 'Cortex-A53 Quad Core 1.5 GHz', 'Battery Type': 'AAA', 'Number of Cores': 'quad-core', 'Supported App - Hotstar': 'Yes', 'PC Audio In': 'Yes', 'Storage Capacity': '8GB', 'Audio Out': 'No', 'PC D-sub': 'No', 'RAM': '1GB', 'Digital Noise Filter': 'No', 'Graphic Processor': 'Mali-450MP Penta Core 750 MHz', 'NFC Support': 'No'}"
