link,Brand,Model,Company,picture,Price in India,1 stars,2 stars,4 stars,3 stars,5 stars,total_ratings,RAM,Size,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Base Clock Speed,Graphics Processor,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),Dedicated Graphics,HDMI Port,Ethernet,Battery Life (up to hours),Dedicated Graphic Memory Type,Expandable RAM up to (GB),other_info
https://gadgets.ndtv.com/asus-vivobook-x541ua-xo561t-6516,Asus,VivoBook X541UA-XO561T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454258_635_asus_vivobook-x541ua-xo561t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,15.60-inch,No,Grey,Windows 10,1TB,X541UA-XO561T,Intel Core i3 6th Gen 6100U,Intel Integrated HD Graphics 520,No,No,1366x768 pixels,802.11 b/g/n,2,381.00 x 252.00 x 27.60,4,3,VivoBook,Yes,No,2.3 GHz,Intel Integrated HD Graphics 520,,Yes,3,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,SDXC Card Reader,Yes,No,,10/100,,,12GB,"{'RAM Slots': '1', 'Headphone and Mic Combo Jack': 'Yes', 'Optical Disk Drive': 'DVD Writer'}"
https://gadgets.ndtv.com/asus-rog-strix-hero-edition-gl503vd-db74-6817,Asus,ROG Strix Hero Edition GL503VD-DB74,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454637_635_asus_rog-strix-hero-edition-gl503vd-db74.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 157,999",27,9,12,5,46,142,16GB,15.60-inch,No,Black,Windows 10,No,GL503VD-DB74,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,802.11 ac,2.5,384.00 x 262.00 x 30.00,4.1,5,ROG Strix Hero Edition,Yes,No,2.8 GHz,Nvidia GeForce GTX 1050,"Asus Rog Strix GL503VD-DB74 Laptop (Windows 10 Home, 16GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 3 x USB 3.0",6MB,Yes,,,Yes,,,10/100/1000 Base T,,GDDR5,32GB,
https://gadgets.ndtv.com/acer-aspire-5-a515-58gz-8757,Acer,Aspire 5 A515-58GZ,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456864_635_acer_aspire-5-a515-58gz.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 70,645",0,0,0,0,0,,8GB,15.60-inch,No,Obsidian Black,Windows 10 Home,1TB,A515-58GZ,Intel Core i5 8250U,Nvidia GeForce MX150,,No,1366x768 pixels,802.11 a/b/g/n/ac,2.2,381.60 x 263.00 x 20.95,4,3,Aspire 5,Yes,No,1.6 GHz,Nvidia GeForce MX150,"Acer Aspire 5 A515-58GZ Laptop (Windows 10 Home, 8GB RAM, 1000GB HDD, Intel Core i5, Obsidian Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 1 x USB 3.0",6MB,Yes,Stereo Speakers,,Yes,,,Gigabit Ethernet,7,GDDR5,16GB,"{'VGA Port': 'Yes', 'Battery Capacity (WHR)': '35'}"
https://gadgets.ndtv.com/asus-vivobook-15-s510un-bq069t-8217#gallery,Asus,VivoBook 15 S510UN-BQ069T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546456245_635_asus_vivobook-15-s510un-bq069t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 74,990",0,0,0,0,0,,8GB,15.60-inch,No,Champagne,Windows 10,1TB,15 S510UN-BQ069T,Intel Core i7 8th Gen 8250U,Nvidia GeForce MX150,,No,1920x1080 pixels,802.11 ac,1.7,361.00 x 243.00 x 17.90,4.1,4,VivoBook,Yes,No,1.6 GHz,Nvidia GeForce MX150,"Asus Vivobook 15 S510UN-BQ069T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Champagne, 15.6 inch)",Yes,3,Touchpad,"2 x USB 2.0, 1 x USB 3.0",6MB,Yes,Yes,SDXC Card Reader,,,,,8,GDDR5,16GB,
https://gadgets.ndtv.com/acer-aspire-e-e5-575-72n3-7805,Acer,Aspire E E5-575-72N3,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456195_635_acer_aspire-e-e5-575-72n3.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,8GB,15.60-inch,No,Black,Windows 10,1TB,E5-575-72N3,Intel Core i7 7500U,Nvidia GeForce 940MX,,No,1920x1080 pixels,802.11 ac,2.23,381.60 x 259.00 x 30.20,4.1,4,Aspire E,Yes,No,2.7 GHz,Nvidia GeForce 940MX,,Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Stereo Speakers,SD Card Reader,Yes,,,,8,GDDR5,32GB,{'RAM Slots': '2'}
https://gadgets.ndtv.com/acer-aspire-es-15-es1-531-p7kk-4797,Acer,Aspire ES 15 ES1-531-P7KK,acer,https://i.gadgets360cdn.com/products/laptops/large/1525201906_635_aspire-es-15-es1-531-p7kk.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,15.60-inch,No,Diamond Black,Windows 10 Home,1TB,ES1-531-P7KK,Intel Pentium Quad Core 4th Gen N3700,Intel Integrated HD Graphics,No,,1366x768 pixels,802.11 b/g/n,2.4,381.60 x 258.00 x 27.20,4,3,Aspire ES 15,,No,1.6 GHz,Intel Integrated HD Graphics,,,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",,Yes,Stereo Speakers,5 in 1 Card Reader,Yes,No,Standard,10/100/1000 Base T,5,,8GB,
https://gadgets.ndtv.com/asus-rog-gl551jw-ds71-6974#gallery,Asus,ROG GL551JW-DS71,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454901_635_asus_rog-gl551jw-ds71.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 562,469",11,5,18,8,57,224,6GB,15.60-inch,No,Black,Windows 8,1TB,GL551JW-DS71,Intel Core i7 4th Gen 4720HQ,Nvidia GeForce GTX 960M,,No,1920x1080 pixels,802.11 a/b/g/n,2.72,254.00 x 381.00 x 33.00,4,3,ROG,Yes,No,2.6 GHz,Nvidia GeForce GTX 960M,"Asus Rog GL551JW-DS71 Laptop (Windows 8, 6GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,6,Touchpad,,,,2 Speakers,SD Card Reader,,,,,5,,16GB,"{'RAM Slots': '2', 'VGA Port': 'Yes', 'Headphone and Mic Combo Jack': 'Yes'}"
https://gadgets.ndtv.com/dell-inspiron-13-6801,Dell,Inspiron 13,dell,https://i.gadgets360cdn.com/products/laptops/large/1546454622_635_dell_inspiron-13.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 69,599",0,0,0,0,0,,8GB,13.30-inch,No,Black,Windows 10,256GB,13,Intel Core i7 7th Gen 7020U,Intel Integrated HD Graphics 620,No,No,1366x768 pixels,802.11 ac,2.25,380.00 x 260.30 x 25.15,4.1,3,Inspiron,Yes,No,2.3 GHz,Intel Integrated HD Graphics 620,"Dell Inspiron 13 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 13.3 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Stereo Speakers,,Yes,No,,10/100,,,16GB,{'Headphone and Mic Combo Jack': 'Yes'}
https://gadgets.ndtv.com/asus-l202sa-fd0041t-4822,Asus,L202SA-FD0041T,asus,https://i.gadgets360cdn.com/products/laptops/large/1525201983_635_l202sa-fd0041t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 19,499",13,38,0,25,25,8,2GB,11.60-inch,No,Dark Blue,Windows 10 Home,500GB,L202SA-FD0041T,Intel Celeron Dual Core 4th Gen N3050,Intel Integrated HD Graphics,No,No,1366x768 pixels,802.11 ac,1.25,297.00 x 194.00 x 21.40,4.1,3,L Series,,No,1.6 GHz,Intel Integrated HD Graphics,"Asus L202SA-FD0041T Laptop (Windows 10, 2GB RAM, 500GB HDD, Intel Celeron, Blue, 11.6 inch)",,,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",2MB,,Yes,2 in 1 Card Reader,,No,Micro,,3.5,,2GB,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'VGA Port': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Read/Write Speed': '8x'}"
https://gadgets.ndtv.com/acer-aspire-one-a114-31-p0sy-8820,Acer,Aspire One A114-31-P0SY,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456927_635_acer_aspire-one-a114-31-p0sy.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,14.00-inch,No,Black,Windows 10,64GB,A114-31-P0SY,Intel Pentium Dual Core 5005U,Intel Integrated HD Graphics,No,No,,802.11 b/g/n,2.3,341.80 x 240.00 x 29.20,4,3,Aspire One,Yes,No,2 GHz,Intel Integrated HD Graphics,,Yes,3,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,,Yes,No,,Integrated 10/10,4.5,,16GB,
https://gadgets.ndtv.com/asus-fx553vd-dm013-6865,Asus,FX553VD-DM013,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454685_635_asus_fx553vd-dm013.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 62,990",1,1,19,6,72,98,8GB,15.60-inch,No,Black,Endless,No,FX553VD-DM013,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,802.11 ac,2.5,383.00 x 255.00 x 30.00,4,4,,Yes,No,2.8 GHz,Nvidia GeForce GTX 1050,"Asus FX553VD-DM013 Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",6MB,Yes,Yes,,Yes,,,10/100/1000 Base T,,GDDR5,32GB,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'VGA Port': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '38', 'Optical Disk Drive': 'Super Multi DVD', 'Burst Clock Speed': '3.1 GHz', 'Read/Write Speed': '8x', 'RJ11': 'Yes', 'Dedicated Graphic Memory': '2GB'}"
https://gadgets.ndtv.com/acer-spin-sp111-31-p934-6146#gallery,Acer,Spin SP111-31-P934,acer,https://i.gadgets360cdn.com/products/laptops/large/1546453616_635_acer_spin-sp111-31-p934.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 30,990",0,0,100,0,0,,4GB,11.60-inch,No,Turquoise Blue,Windows 10,500GB,SP111-31-P934,Intel Pentium Dual Core N4200,Intel Integrated HD Graphics 505,No,No,1920x1080 pixels,802.11 a/b/g/n/ac,1.5,298.00 x 210.00 x 20.30,4,3,Spin,Yes,Yes,1.1 GHz,Intel Integrated HD Graphics 505,"Acer Spin SP111-31-P934 Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Turquoise Blue, 11.6 inch)",Yes,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Yes,Stereo Speakers,SDXC Card Reader,,No,,,9,,8GB,
https://gadgets.ndtv.com/acer-aspire-a515-51g-515j-8182#gallery,Acer,Aspire A515-51G-515J,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456201_635_acer_aspire-a515-51g-515j.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 74,549",0,0,0,0,0,,8GB,15.60-inch,No,Black,Windows 10 Home,256GB,A515-51G-515J,Intel Core i5 8th Gen 8250U,Nvidia GeForce MX150,,No,1366x768 pixels,802.11 a/b/g/n/ac,2.2,381.60 x 263.00 x 20.95,4,3,Aspire,Yes,No,1.6 GHz,Nvidia GeForce MX150,"Acer Aspire A515-51G-515J Laptop (Windows 10 Home, 8GB RAM, 256GB HDD, Intel Core i5, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 1 x USB 3.0",6MB,Yes,Stereo Speakers,,Yes,,,Gigabit Ethernet,7,GDDR5,16GB,{'RAM Slots': '2'}
https://gadgets.ndtv.com/asus-tuf-fx504ge-e4644t-8303,Asus,TUF FX504GE-E4644T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546456346_635_asus_tuf-fx504ge-e4644t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 73,500",30,0,10,10,50,20,8GB,15.60-inch,No,Black,Windows 10,No,FX504GE-E4644T,Intel Core i7 8300H,Nvidia GeForce GTX 1050 Ti,,No,1920x1080 pixels,802.11 ac,2.3,384.00 x 262.00 x 25.00,5,3,TUF,Yes,No,2.3 GHz,Nvidia GeForce GTX 1050 Ti,"Asus Tuf FX504GE-E4644T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,1 x USB 2.0,8MB,Yes,Yes,,Yes,,,,,GDDR5,32GB,{'VGA Port': 'Yes'}
https://gadgets.ndtv.com/asus-rog-strix-hero-edition-gl503vd-db74-6817#gallery,Asus,ROG Strix Hero Edition GL503VD-DB74,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454637_635_asus_rog-strix-hero-edition-gl503vd-db74.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 157,999",27,9,12,5,46,142,16GB,15.60-inch,No,Black,Windows 10,No,GL503VD-DB74,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,802.11 ac,2.5,384.00 x 262.00 x 30.00,4.1,5,ROG Strix Hero Edition,Yes,No,2.8 GHz,Nvidia GeForce GTX 1050,"Asus Rog Strix GL503VD-DB74 Laptop (Windows 10 Home, 16GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 3 x USB 3.0",6MB,Yes,,,Yes,,,10/100/1000 Base T,,GDDR5,32GB,{'RAM Slots': '2'}
https://gadgets.ndtv.com/hp-pavilion-14-2ul53pa-6780,HP,Pavilion 14-2UL53PA,hp,https://i.gadgets360cdn.com/products/laptops/large/1546454599_635_hp_pavilion-14-2ul53pa.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 32,842",33,0,33,33,0,3,4GB,14.00-inch,No,Black,Windows 10,1TB,14-2UL53PA,Intel Core i3 8th Gen 8250U,Nvidia GeForce 940MX,,No,1920x1080 pixels,802.11 ac,1.9,378.00 x 252.20 x 22.61,4.2,3,Pavilion,Yes,No,2 GHz,Nvidia GeForce 940MX,"HP 14-2UL53PA Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 14.0 Inch)",Yes,4,Touchpad,,6MB,Yes,Yes,,Yes,,,10/100/1000 Base T,,GDDR3,16GB,
https://gadgets.ndtv.com/asus-vivobook-s15-s510un-bq151t-6872,Asus,VivoBook S15 S510UN-BQ151T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454693_635_asus_vivobook-s15-s510un-bq151t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 69,900",0,0,0,0,0,,8GB,15.60-inch,No,Gold,Windows 10 Home,No,S15 S510UN-BQ151T,Intel Core i7 8th Gen 8550U,Nvidia GeForce MX150,,No,1920x1080 pixels,802.11 ac,1.7,361.00 x 243.00 x 17.90,4.1,4,VivoBook,Yes,No,1.8 GHz,Nvidia GeForce MX150,"Asus Vivobook S15 S510UN-BQ151T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Gold, 15.6 inch)",Yes,3,Touchpad,"2 x USB 2.0, 1 x USB 3.0",8MB,Yes,Yes,SDXC Card Reader,,,,,8,GDDR5,24GB,"{'RAM Slots': '2', 'VGA Port': 'No'}"
https://gadgets.ndtv.com/hp-15-ac031tx-6408,HP,15-AC031TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546454135_635_hp_15-ac031tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 37,890",0,0,60,20,20,5,4GB,15.60-inch,No,"Silver, White",Windows 8,No,15-AC031TX,Intel Core i3 5th Gen 5010U,AMD Radeon R5 M330,,No,,802.11 b/g/n,2.14,384.30 x 254.50 x 24.38,4,3,,Yes,No,2.1 GHz,AMD Radeon R5 M330,"HP 15-AC031TX Laptop (Windows 8, 4GB RAM, 1000GB HDD, Intel Core i3, SIlver & White, 15.6 inch)",Yes,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,,Yes,,Standard,10/100 Base T,,DDR3,8GB,{'RAM Slots': '2'}
https://gadgets.ndtv.com/asus-x540sa-xx018t-7177,Asus,X540SA-XX018T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546455118_635_asus_x540sa-xx018t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,4GB,15.60-inch,No,Grey,Windows 10,500GB,X540SA-XX018T,Intel Pentium Dual Core 6th Gen N3700,Intel Integrated HD Graphics,No,No,1366x768 pixels,802.11 b/g/n,1.9,381.00 x 252.00 x 25.40,4,1,X Series,Yes,No,2.48 GHz,Intel Integrated HD Graphics,,Yes,3,Yes,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",2MB,,,SDXC Card Reader,Yes,No,,10/100,4.5,,4GB,
https://gadgets.ndtv.com/asus-vivobook-15-s510un-bq069t-8217,Asus,VivoBook 15 S510UN-BQ069T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546456245_635_asus_vivobook-15-s510un-bq069t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 74,990",0,0,0,0,0,,8GB,15.60-inch,No,Champagne,Windows 10,1TB,15 S510UN-BQ069T,Intel Core i7 8th Gen 8250U,Nvidia GeForce MX150,,No,1920x1080 pixels,802.11 ac,1.7,361.00 x 243.00 x 17.90,4.1,4,VivoBook,Yes,No,1.6 GHz,Nvidia GeForce MX150,"Asus Vivobook 15 S510UN-BQ069T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Champagne, 15.6 inch)",Yes,3,Touchpad,"2 x USB 2.0, 1 x USB 3.0",6MB,Yes,Yes,SDXC Card Reader,,,,,8,GDDR5,16GB,"{'RAM Slots': '1', 'VGA Port': 'Yes'}"
https://gadgets.ndtv.com/msi-gl72m-7rdx-699-6282,MSI,GL72M-7RDX-699,msi,https://i.gadgets360cdn.com/products/laptops/large/1546453816_635_msi_gl72m-7rdx-699.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 189,327",12,3,18,8,59,217,16GB,17.30-inch,No,Black,DOS,1TB,GL72M-7RDX-699,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,802.11 n/ac,2.2,383.00 x 260.00 x 29.00,4.2,4,,Yes,No,2.8 GHz,Nvidia GeForce GTX 1050,"MSI GL72M-7RDX-699 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 17.3 inch)",Yes,6,Touchpad,,6MB,Yes,Yes,,Yes,,Standard,Gigabit Ethernet,,GDDR5,32GB,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'VGA Port': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Read/Write Speed': '8x', 'Dedicated Graphic Memory': '1GB'}"
https://gadgets.ndtv.com/msi-stealth-gs63-061-6566,MSI,Stealth GS63-061,msi,https://i.gadgets360cdn.com/products/laptops/large/1546454332_635_msi_stealth-gs63-061.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 163,550",0,25,13,0,63,8,16GB,15.60-inch,No,Black,Windows 10 Home,1TB,GS63-061,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,802.11 ac,1.8,380.00 x 249.00 x 17.70,4.2,4,Stealth,Yes,No,2.8 GHz,Nvidia GeForce GTX 1050,"MSI Stealth GS63-061 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,3,Touchpad,,6MB,Yes,2 Speakers,,Yes,,,Killer GB LAN,,GDDR5,32GB,{'VGA Port': 'Yes'}
https://gadgets.ndtv.com/acer-aspire-e-es1-132-c897-8231#gallery,Acer,Aspire E ES1-132-C897,acer,https://i.gadgets360cdn.com/products/laptops/large/1546456263_635_acer_aspire-e-es1-132-c897.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,,0,0,0,0,0,,2GB,11.60-inch,No,Black,Windows 10,500GB,ES1-132-C897,Intel Celeron Dual Core 4th Gen N3350,Intel Integrated Graphics,No,No,1366x768 pixels,802.11 b/g/n,2,291.00 x 211.00 x 21.20,,2,Aspire E,Yes,No,1.6 GHz,Intel Integrated Graphics,,Yes,3,Touchpad,"1 x USB 2.0, 1 x USB 3.0",2MB,Yes,Stereo Speakers,SD Card Reader,Yes,No,,Yes,4,DDR3,8GB,"{'Web Camera': '0.3-megapixel', 'Optical Disk Drive': 'CD/DVD Writer'}"
https://gadgets.ndtv.com/asus-r558uq-dm1106d-6034,Asus,R558UQ-DM1106D,asus,https://i.gadgets360cdn.com/products/laptops/large/1546453487_635_asus_r558uq-dm1106d.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 56,665",67,0,0,0,33,3,8GB,15.60-inch,No,Dark Blue,DOS,No,R558UQ-DM1106D,Intel Core i7 7th Gen 7500U,Nvidia,,No,,802.11 b/n/ac,2.2,382.00 x 256.00 x 25.50,4,3,,Yes,No,2.7 GHz,Nvidia,"Asus R558UQ-DM1106D Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i7, Dark Blue, 15.6 inch)",Yes,,Touchpad,"1 x USB 2.0, 1 x USB 3.0",4MB,Yes,Yes,,Yes,,,10/100/1000 Base T,,GDDR3,24GB,"{'RAM Slots': '2', 'Web Camera': '0.3-megapixel', 'VGA Port': 'Yes'}"
https://gadgets.ndtv.com/hp-pavilion-15-cc103tx-6393,HP,Pavilion 15-CC103TX,hp,https://i.gadgets360cdn.com/products/laptops/large/1546454116_635_hp_pavilion-15-cc103tx.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 58,990",33,0,33,0,33,3,8GB,15.60-inch,8GB,Opulent Blue,Windows 10 Home,No,15-CC103TX,Intel Core i5 8th Gen 8250U,Nvidia GeForce 940MX,,No,1366x768 pixels,802.11 ac,2.12,378.00 x 252.20 x 22.60,4.2,3,Pavilion,Yes,No,1.6 GHz,Nvidia GeForce 940MX,"HP Pavilion 15-CC103TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Opulent Blue)",Yes,3,Touchpad,,6MB,Yes,Yes,,Yes,,,Gigabit Ethernet,,GDDR3,16GB,
https://gadgets.ndtv.com/asus-rog-strix-gl503ge-en038t-6728,Asus,ROG Strix GL503GE-EN038T,asus,https://i.gadgets360cdn.com/products/laptops/large/1546454509_635_asus_rog-strix-gl503ge-en038t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 90,990",0,0,0,0,0,,16GB,15.60-inch,No,Black,Windows 10,1TB,GL503GE-EN038T,Intel Core i7 8th Gen 8750H,Nvidia GeForce GTX 1050 Ti,,No,1920x1080 pixels,802.11 ac,2.6,384.00 x 262.00 x 24.00,4.2,5,ROG Strix,Yes,No,2.2 GHz,Nvidia GeForce GTX 1050 Ti,"Asus Rog Strix GL503GE-EN038T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,1 x USB 2.0,9MB,Yes,2 Speakers,SD Card Reader,,,,10/100/1000 Base T,,GDDR5,32GB,"{'Web Camera': 'Yes', 'Optical Disk Drive': 'CD/DVD Writer', 'Burst Clock Speed': '2.7 GHz', 'Read/Write Speed': '8x'}"
https://gadgets.ndtv.com/dell-inspiron-3442-6437,Dell,Inspiron 3442,dell,https://i.gadgets360cdn.com/products/laptops/large/1546454171_635_dell_inspiron-3442.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 24,290",29,0,13,8,50,24,4GB,14.00-inch,No,Black,Windows 8 Professional,No,3442,Intel Celeron Dual Core 4th Gen 4005U,Intel Integrated HD Graphics 4400,No,No,,,2.3,346.00 x 246.00 x 26.60,4,3,Inspiron,Yes,Yes,1.7 GHz,Intel Integrated HD Graphics 4400,"Dell Inspiron 3442 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Celeron, Black, 14 inch)",Yes,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,,Yes,No,Standard,10/100,,,8GB,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '50', 'Launched': '30th December 2020', 'Model Name': 'Adolbook 13 2021', 'Thunderbolt 4 (Type C)': '1', 'USB 3.2 Gen 1 (Type A)': '1'}"
https://gadgets.ndtv.com/asus-zenbook-ux330ua-fb089t-5345,Asus,ZenBook UX330UA-FB089T,asus,https://i.gadgets360cdn.com/products/laptops/large/1525207675_635_zenbook-ux330ua-fb089t.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 64,990",0,0,0,0,0,,8GB,13.30-inch,512GB,Grey,Windows 10 Home,No,UX330UA-FB089T,Intel Core i7 7th Gen 7500U,Intel Integrated HD Graphics,No,No,3200x1800 pixels,802.11 ac,1.2,323.00 x 222.30 x 13.50,4.1,3,ZenBook,,No,2.7 GHz,Intel Integrated HD Graphics,"Asus Zenbook UX330UA-FB089T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Grey, 13.3 inch)",,,Touchpad,"2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",4MB,,Yes,1 Micro SD Card Reader,,No,Micro,,12,,,"{'RAM Slots': '1', 'Headphone and Mic Combo Jack': 'Yes'}"
https://gadgets.ndtv.com/hp-15q-bu100tu-6254,HP,15Q-BU100TU,hp,https://i.gadgets360cdn.com/products/laptops/large/1546453782_635_hp_15q-bu100tu.jpg?downsize=*:180&amp;output-quality=80&amp;output-format=webp,"₹ 41,990",22,4,29,14,31,51,4GB,15.60-inch,No,Sparkling Black,Windows 10 Home,No,15Q-BU100TU,Intel Core i5 8th Gen 8250U,Intel Integrated UHD Graphics 620,No,No,1366x768 pixels,802.11 b/g/n,2.1,380.00 x 253.75 x 23.90,4,3,,Yes,No,1.6 GHz,Intel Integrated UHD Graphics 620,"HP 15Q-BU100TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",6MB,Yes,,,Yes,No,,10/100/1000 Base T,,,16GB,{'RAM Slots': '1'}
